time,frame,eyeClosed,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z,x,y
486.0884,135,-,-0.01696794,-0.001658067,-0.00687322,-0.999831,0.003548823,-0.03390736,0.9994187,0.003550872,-0.03391386
486.1171,136,-,-0.01817828,0.0006790906,-0.008007619,-0.9998025,-0.001066783,-0.03636025,0.9993382,-0.00106749,-0.03636826
486.1436,137,-,-0.02002631,0.003703386,-0.009220008,-0.9997501,-0.007035635,-0.0401109,0.9991705,-0.00704136,-0.04012167
486.1715,138,-,-0.02171368,0.007380292,-0.01004438,-0.9996865,-0.01431976,-0.04356201,0.9989481,-0.01433385,-0.0435758
486.2139,139,-,-0.02323477,0.01429199,-0.01077415,-0.9995698,-0.02807102,-0.04675751,0.9985118,-0.02810546,-0.04677457
486.2411,140,-,-0.02407686,0.02186807,-0.01029017,-0.999418,-0.04321518,-0.04857574,0.9978842,-0.04327976,-0.04859487
486.2835,141,-,-0.02521357,0.03963856,-0.007823384,-0.9988653,-0.07879266,-0.05099013,0.9955861,-0.07897737,-0.05101225
486.311,142,-,-0.02608411,0.05457761,-0.005398138,-0.9981542,-0.1086721,-0.05266116,0.9926818,-0.1090391,-0.05268553
486.3387,143,-,-0.02698206,0.07133038,-0.003749306,-0.9970807,-0.142042,-0.05434145,0.9883679,-0.1427363,-0.05436823
486.3811,144,-,-0.02689765,0.1006357,-0.001183881,-0.994559,-0.2001125,-0.05374089,0.9782979,-0.2017684,-0.05376679
486.4083,145,-,-0.02759328,0.1203244,0.0001074921,-0.9923511,-0.2388139,-0.05473858,0.9695213,-0.2415136,-0.05476596
486.4506,146,-,-0.02935996,0.1491572,0.0007260875,-0.9883773,-0.2948897,-0.05782083,0.9537803,-0.2998573,-0.05785309
486.4781,147,-,-0.02842799,0.1665601,0.001258627,-0.9856206,-0.3284017,-0.05561915,0.9428992,-0.3351501,-0.05564787
486.5063,148,-,-0.02799591,0.1823291,0.001911697,-0.9828371,-0.3585066,-0.05433372,0.9319447,-0.3672359,-0.05436048
486.5491,149,-,-0.02875784,0.2031078,0.002070946,-0.9787318,-0.3976953,-0.05545118,0.9158404,-0.4096716,-0.05547963
486.5755,150,-,-0.02888946,0.2149963,0.001994605,-0.9761854,-0.4198677,-0.05554527,0.905884,-0.434015,-0.05557387
486.6177,151,-,-0.02917487,0.2320203,0.002257132,-0.9722708,-0.4513049,-0.05568434,0.8906308,-0.4690131,-0.05571316
486.6458,152,-,-0.02974931,0.24213,0.002164238,-0.9697852,-0.4697569,-0.05665283,0.8809761,-0.4898716,-0.05668318
486.6732,153,-,-0.0303413,0.2518393,0.001661805,-0.967292,-0.487305,-0.05786077,0.8713128,-0.5099376,-0.0578931
486.7161,154,-,-0.03009387,0.2663499,0.001115892,-0.9634058,-0.5132732,-0.05739078,0.8563042,-0.539982,-0.05742233
486.7426,155,-,-0.02986113,0.2775357,0.0009036423,-0.9602507,-0.5330617,-0.05684676,0.8441645,-0.563236,-0.05687743
486.7711,156,-,-0.02997005,0.2895193,0.0006793195,-0.9567027,-0.5540084,-0.0569515,0.8305608,-0.5882536,-0.05698233
486.8127,157,-,-0.03027693,0.3087498,0.0002518161,-0.9506612,-0.5870482,-0.05741072,0.8075137,-0.6286063,-0.0574423
486.8407,158,-,-0.03042408,0.3227927,0.0002894769,-0.9459805,-0.6107289,-0.0573743,0.7897586,-0.6582539,-0.05740582
486.883,159,-,-0.03061535,0.3448607,0.0002872378,-0.9381545,-0.6470829,-0.05724574,0.7602676,-0.7051469,-0.05727705
486.9102,160,-,-0.03072534,0.3603309,0.0001072309,-0.9323184,-0.6718928,-0.05721432,0.7384352,-0.7382509,-0.05724558
486.9377,161,-,-0.03090962,0.3769677,-7.591979e-05,-0.9257105,-0.6979212,-0.05728397,0.7138799,-0.7740948,-0.05731534
486.9797,162,-,-0.03018596,0.4034846,-6.902916e-05,-0.9144884,-0.7379599,-0.05526512,0.6725779,-0.8317176,-0.05529329
487.0078,163,-,-0.02968194,0.4209416,-0.0002609161,-0.906602,-0.7632375,-0.05403907,0.6438544,-0.8700393,-0.05406541
487.0497,164,-,-0.02995131,0.4475299,-0.0007854702,-0.8937669,-0.7999279,-0.05424202,0.5976397,-0.9291429,-0.05426865
487.0778,165,-,-0.03023063,0.4651214,-0.001181002,-0.8847298,-0.8229421,-0.05459049,0.5654963,-0.9687371,-0.05461764
487.105,166,-,-0.03047008,0.4821983,-0.001887252,-0.8755301,-0.8442431,-0.055175,0.5331128,-1.007559,-0.05520304
487.1478,167,-,-0.0302882,0.508671,-0.00327761,-0.8604218,-0.8751447,-0.05545571,0.4806729,-1.068529,-0.05548418
487.1744,168,-,-0.03045191,0.5270932,-0.003632358,-0.849254,-0.8950506,-0.05555199,0.4424909,-1.111658,-0.05558061
487.2168,169,-,-0.03056885,0.5538374,-0.004196099,-0.832053,-0.9213876,-0.05551771,0.3846595,-1.175314,-0.05554627
487.244,170,-,-0.03025553,0.5717012,-0.004261909,-0.8198927,-0.9372094,-0.05448566,0.3444846,-1.218561,-0.05451265
487.2721,171,-,-0.03061532,0.5886911,-0.004134453,-0.8077675,-0.950798,-0.05432796,0.3050109,-1.260373,-0.05435472
487.315,172,-,-0.03185754,0.6128557,-0.004759969,-0.789538,-0.9674425,-0.05613983,0.2467859,-1.321032,-0.05616936
