time,frame,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z
848.2168,5836,0.3357453,0.02006505,-0.007153725,0.9417119,0.03298733,-0.6326378,0.7737449
848.258,5837,0.3368956,0.02177787,-0.007794746,0.9412579,0.03574514,-0.6345508,0.7720541
848.2868,5838,0.3377237,0.02062771,-0.007403334,0.9409901,0.03382037,-0.6358947,0.7710344
848.3149,5839,0.3363711,0.02158447,-0.00771192,0.9414505,0.03545329,-0.6336864,0.7727771
848.3555,5840,0.3374279,0.02124493,-0.007617445,0.9410808,0.03484571,-0.6354175,0.7713822
848.3837,5841,0.3372143,0.02269211,-0.008130852,0.9411193,0.03722828,-0.6350867,0.7715431
848.4315,5842,0.3383464,0.0698159,-0.0251809,0.9380903,0.1139475,-0.6383151,0.7612949
848.4654,5843,0.3423455,0.07947106,-0.02907442,0.9357557,0.128824,-0.6453246,0.7529678
848.4933,5844,0.3431205,0.08114839,-0.0297696,0.9353059,0.131368,-0.6466768,0.7513665
848.5215,5845,0.3430454,0.08126795,-0.02980641,0.9353219,0.1315735,-0.6465603,0.7514308
848.5511,5846,0.3431409,0.08263396,-0.03032142,0.9351506,0.1337413,-0.6467879,0.7508519
848.5924,5847,0.3432835,0.08122455,-0.02981385,0.935238,0.1314594,-0.6469468,0.751118
848.6204,5848,0.3439916,0.07924364,-0.02914891,0.9351687,0.1281584,-0.6480001,0.7507805
848.6493,5849,0.3474721,0.06392701,-0.0237518,0.9352071,0.1030638,-0.6529535,0.750353
848.6887,5850,0.3493156,0.04420514,-0.01650061,0.9358164,0.07120796,-0.6552494,0.752049
848.7171,5851,0.3645847,0.007420321,-0.002905414,0.9311362,0.01170012,-0.6789991,0.7340459
848.7583,5852,0.4144441,0.01385997,-0.006312654,0.9099473,0.0199912,-0.7544196,0.6560879
848.7867,5853,0.4156833,0.003963467,-0.001811488,0.909499,0.005703527,-0.7561414,0.6543834
848.8152,5854,0.3975268,0.007216916,-0.003126692,0.9175569,0.01075797,-0.729552,0.6838408
848.8566,5855,0.3917122,-0.0003227622,0.0001374107,0.9200878,-0.0004862882,-0.7208192,0.6931229
848.8848,5856,0.3909667,0.005774877,-0.002453092,0.9203835,0.00871205,-0.7197068,0.6942235
848.9261,5857,0.3916626,0.002044181,-0.0008701488,0.9201063,0.003080119,-0.720746,0.6931925
848.954,5858,0.3894117,0.005262217,-0.002224828,0.9210461,0.00796074,-0.7173557,0.6966617
848.9824,5859,0.3892112,0.003128787,-0.00132201,0.9211423,0.004735034,-0.7170461,0.6970097
849.0238,5860,0.3896232,0.003082243,-0.001303968,0.9209683,0.004661184,-0.7176692,0.6963686
849.0519,5861,0.3879218,-0.0003291233,0.0001385214,0.9216923,-0.0004992298,-0.7150891,0.6990333
849.0942,5862,0.3471527,-0.01897644,0.007026225,0.9375903,-0.0307059,-0.6512407,0.7582498
849.1215,5863,0.3468125,-0.01938312,0.00716888,0.9377068,-0.03137884,-0.6506949,0.7586907
849.1501,5864,0.3463812,-0.02176361,0.008038442,0.9378069,-0.03525139,-0.6500273,0.7590927
849.1915,5865,0.3464788,-0.01866789,0.006896679,0.9378467,-0.03023613,-0.6501454,0.759208
849.219,5866,0.3481458,-0.01871222,0.006950902,0.9372278,-0.03023536,-0.6528441,0.7568886
849.2606,5867,0.3634363,-0.01657196,0.006466109,0.9314492,-0.02617185,-0.6772591,0.735279
849.2888,5868,0.3634911,-0.01641751,0.006406938,0.9314309,-0.02592583,-0.6773441,0.7352093
849.3172,5869,0.3635775,-0.01950464,0.007614333,0.9313287,-0.03079365,-0.6775174,0.734862
849.3584,5870,0.354705,-0.02150322,0.0081602,0.9346954,-0.034409,-0.6634331,0.747444
849.3868,5871,0.3549799,-0.02617486,0.009943286,0.9344546,-0.0418591,-0.6639457,0.7466083
849.4282,5872,0.3507637,-0.02774965,0.01039917,0.935995,-0.04465177,-0.6572033,0.7523896
849.4683,5873,0.3480361,-0.02823912,0.01048907,0.9369971,-0.04561878,-0.6528099,0.7561469
849.4966,5874,0.3465047,-0.02852058,0.01054073,0.9375553,-0.04617441,-0.6503358,0.7582421
849.5253,5875,0.3465985,-0.02758759,0.0101987,0.9375524,-0.04465991,-0.6504713,0.7582168
849.5543,5876,0.3474199,-0.02517835,0.009332365,0.9373251,-0.04071611,-0.6517607,0.757331
849.5956,5877,0.3475066,-0.02532801,0.009390546,0.9372884,-0.04095275,-0.6519035,0.7571954
849.6231,5878,0.3470419,-0.02299496,0.008511964,0.9375291,-0.03720887,-0.6511152,0.7580663
849.6513,5879,0.346998,-0.02361339,0.008739794,0.9375278,-0.03821105,-0.6510533,0.7580696
849.6921,5880,0.3444862,-0.0221332,0.008124259,0.9384953,-0.03594641,-0.646957,0.7616788
849.7192,5881,0.3439154,-0.02213714,0.008110438,0.9387046,-0.03598187,-0.6460291,0.7624642
849.7486,5882,0.3440279,-0.02174839,0.007970879,0.9386737,-0.03534488,-0.6462067,0.7623436
849.7889,5883,0.3460273,-0.02185044,0.00806116,0.9379354,-0.03540983,-0.6494547,0.7595754
849.8174,5884,0.3587359,-0.0344357,0.01324455,0.9327097,-0.05473443,-0.6701052,0.7402454
849.8587,5885,0.3665966,-0.04164177,0.01642709,0.9293025,-0.06535137,-0.6827264,0.7277458
849.887,5886,0.3704497,-0.04168548,0.01664466,0.9277674,-0.06501684,-0.6887699,0.7220587
849.9156,5887,0.3707913,-0.04177983,0.01670027,0.9276257,-0.06512745,-0.6893065,0.7215365
849.9565,5888,0.3683367,-0.04032088,0.01599222,0.92868,-0.06310934,-0.6854236,0.7254046
849.9854,5889,0.3670204,-0.04058746,0.01603165,0.9291887,-0.06365892,-0.6833639,0.7272973
850.026,5890,0.3671792,-0.04136105,0.01634607,0.9290864,-0.0648521,-0.6836345,0.7269374
850.0543,5891,0.3709768,-0.04247299,0.01698786,0.9275149,-0.06618445,-0.689616,0.7211446
850.0828,5892,0.3828007,-0.06230094,0.02588427,0.9213644,-0.09498669,-0.7086231,0.6991644
850.1241,5893,0.3957807,-0.08628716,0.03738384,0.9135177,-0.1280581,-0.7295569,0.6718243
850.1527,5894,0.400416,-0.08697822,0.03821335,0.9113954,-0.1279406,-0.7365221,0.6642036
850.1943,5895,0.3958746,-0.08769625,0.03801169,0.913317,-0.1300932,-0.7297848,0.6711854
850.2222,5896,0.3218195,-0.08740106,0.02985015,0.9422857,-0.1455008,-0.6117097,0.7775865
850.2499,5897,0.3215206,-0.1000883,0.03419897,0.9409768,-0.1663701,-0.6119327,0.7732137
850.291,5898,0.3333877,-0.08739473,0.03105501,0.9382166,-0.1432837,-0.6310078,0.7624297
850.3192,5899,0.433751,-0.0620592,0.02996264,0.8983935,-0.08551452,-0.7830772,0.6160173
850.3611,5900,0.4336108,-0.04878309,0.02351701,0.8994715,-0.06736355,-0.7823356,0.6192038
850.3888,5901,0.4275066,-0.04944429,0.0234251,0.9023551,-0.06920384,-0.773842,0.6295867
850.4173,5902,0.422244,-0.06424335,0.03001686,0.9037045,-0.09076515,-0.7670243,0.6351657
850.4581,5903,0.3197596,-0.07490835,0.02536842,0.9441922,-0.1252322,-0.6076297,0.7842851
850.4868,5904,0.3192155,-0.06254689,0.02111949,0.94538,-0.1047778,-0.6062019,0.7883787
850.5386,5905,0.3664788,-0.01557036,0.006133887,0.9302759,-0.02447358,-0.6820439,0.7309017
850.5651,5906,0.3665628,-0.01576485,0.006212173,0.930239,-0.02477585,-0.6821779,0.7307664
850.5942,5907,0.4224607,0.01070262,-0.004988872,0.9063043,0.01518445,-0.7658628,0.6428248
850.6224,5908,0.4213856,0.01879168,-0.008733899,0.9066448,0.02671408,-0.7644224,0.6441621
850.6507,5909,0.4171396,0.02395089,-0.01099758,0.9084603,0.0343418,-0.7584363,0.6508418
850.6922,5910,0.4123515,0.02213873,-0.01002408,0.9107007,0.03205663,-0.7515013,0.6589523
850.7214,5911,0.4127066,0.02180616,-0.009883643,0.9105493,0.03155307,-0.7520105,0.6583955
850.7498,5912,0.4169371,0.02657304,-0.01219561,0.908465,0.03811174,-0.7581937,0.6509146
850.7909,5913,0.4175802,0.02652875,-0.01219802,0.9081708,0.03799798,-0.7591154,0.6498461
850.8189,5914,0.4208346,0.02429709,-0.0112767,0.9067419,0.03457112,-0.7637247,0.6446158
850.8603,5915,0.4209894,0.02432692,-0.01129561,0.906669,0.03460226,-0.7639456,0.6443523
850.8887,5916,0.4203832,0.02445825,-0.01133677,0.9069461,0.03483306,-0.7630844,0.6453595
850.9167,5917,0.4203846,0.02458869,-0.01139733,0.9069412,0.03501848,-0.7630886,0.6453444
850.9576,5918,0.4194018,0.02421856,-0.01119375,0.9074086,0.03456289,-0.7616798,0.6470311
850.9865,5919,0.4217214,0.02444364,-0.01137386,0.9063246,0.03471454,-0.7649889,0.6431072
851.0278,5920,0.4221212,0.02438106,-0.0113578,0.9061404,0.03459659,-0.7655559,0.6424385
851.0561,5921,0.4321412,0.00219094,-0.001049892,0.9018027,0.003044188,-0.7794167,0.6264985
851.0851,5922,0.4328454,-0.0008926882,0.0004286298,0.9014677,-0.001238398,-0.7803929,0.6252882
851.1262,5923,0.4334673,-0.001981028,0.0009528877,0.9011667,-0.002744381,-0.7812563,0.6242044
851.1541,5924,0.4334002,-0.003015663,0.001450284,0.9011953,-0.004178297,-0.7811653,0.6243103
851.1964,5925,0.4363035,-0.002993378,0.001451468,0.8997934,-0.004120283,-0.7851747,0.6192607
851.2237,5926,0.4329262,-0.003811269,0.001830445,0.9014195,-0.00528621,-0.7805102,0.6251207
851.2513,5927,0.4365679,-0.001015603,0.0004928246,0.8996706,-0.001397114,-0.7855356,0.6188149
851.293,5928,0.4384395,-0.0008004386,0.0003904755,0.8987603,-0.001096405,-0.7881047,0.6155404
851.3203,5929,0.4400288,-0.01228184,0.006019029,0.8978795,-0.01675813,-0.7903336,0.6124476
851.3624,5930,0.4301416,-0.1060509,0.05096517,0.8950609,-0.1459996,-0.7808156,0.6074628
851.39,5931,0.4306601,-0.1073756,0.05168987,0.894612,-0.1475974,-0.7816479,0.6060047
851.4178,5932,0.4301988,-0.1064293,0.05115857,0.8949775,-0.146487,-0.780926,0.6072035
851.4597,5933,0.4315311,-0.1084129,0.05232884,0.8940298,-0.1486857,-0.7829496,0.604055
851.4885,5934,0.4312779,-0.1087814,0.05247185,0.8940989,-0.1492628,-0.7826261,0.604332
851.5294,5935,0.4313358,-0.1137753,0.05493711,0.8933009,-0.1558785,-0.7831264,0.6020092
851.5575,5936,0.4271436,-0.1314737,0.06293233,0.8923578,-0.1808809,-0.7788779,0.600526
851.5855,5937,0.4279425,-0.1339191,0.06428349,0.8915148,-0.1837625,-0.7802516,0.5978618
851.6268,5938,0.4255737,-0.1336796,0.06372691,0.8927237,-0.1844369,-0.7768775,0.6020335
851.6545,5939,0.4269918,-0.1341278,0.06420968,0.8919445,-0.184435,-0.7789306,0.5993755
851.6828,5940,0.4270189,-0.1329154,0.06361829,0.8921553,-0.1828299,-0.7788461,0.5999767
851.7245,5941,0.4270503,-0.1299169,0.06215072,0.8926853,-0.1788668,-0.7785919,0.6014993
851.7524,5942,0.4279776,-0.1298642,0.06229156,0.8922389,-0.1784209,-0.7798955,0.5999409
851.7943,5943,0.4252571,-0.1293226,0.06153882,0.8936694,-0.1788036,-0.7759953,0.6048641
851.8217,5944,0.3998016,-0.0831359,0.03644118,0.9120961,-0.1225174,-0.7353741,0.6664943
851.8504,5945,0.3816598,-0.05673968,0.02348061,0.9222609,-0.08673437,-0.7066444,0.7022328
851.8915,5946,0.3813869,-0.05516706,0.02280793,0.922486,-0.08438439,-0.7061647,0.7030012
851.9197,5947,0.3812653,-0.05490223,0.0226895,0.922555,-0.08399922,-0.7059678,0.7032451
851.9616,5948,0.3817389,-0.05371577,0.02222952,0.9224402,-0.08212743,-0.7066509,0.70278
851.9888,5949,0.3818129,-0.05620216,0.02326814,0.9222358,-0.08589514,-0.7068585,0.7021204
852.0173,5950,0.3836484,-0.05569046,0.02318545,0.9215069,-0.08484817,-0.7096517,0.699425
852.0587,5951,0.3805624,-0.055731,0.02298374,0.9227882,-0.08536232,-0.7049188,0.7041327
852.0867,5952,0.3646753,-0.001652355,0.0006471396,0.931133,-0.002605133,-0.6791247,0.7340183
852.1285,5953,0.364359,0.001229047,-0.0004808707,0.9312577,0.001938701,-0.6786253,0.734482
852.1563,5954,0.3651133,0.001846862,-0.0007243202,0.930961,0.002909794,-0.6798152,0.7333777
852.1842,5955,0.3652067,0.0006174213,-0.0002422173,0.9309262,0.0009726285,-0.6799614,0.7332473
852.2268,5956,0.3666433,0.001132944,-0.0004464788,0.9303608,0.001780696,-0.6822222,0.7311428
852.2548,5957,0.3637076,0.003473608,-0.001356275,0.9315057,0.005484798,-0.6776009,0.7354094
852.2957,5958,0.3677143,0.004840272,-0.00191396,0.9299242,0.007594592,-0.6839114,0.7295255
852.3234,5959,0.37449,0.02859451,-0.01155514,0.9267179,0.04434352,-0.6947539,0.7178793
852.3516,5960,0.3745724,0.03043914,-0.01230462,0.9266162,0.04719285,-0.6949189,0.7175379
852.3934,5961,0.3746039,0.03143288,-0.0127081,0.9265649,0.04872819,-0.6949885,0.7173678
852.4207,5962,0.3750395,0.03101601,-0.01255632,0.9264047,0.04804852,-0.6956556,0.7167667
852.4628,5963,0.3724284,0.02755645,-0.01106399,0.9275858,0.04288085,-0.6915283,0.7210755
852.4909,5964,0.3782181,0.02350206,-0.009605802,0.9253683,0.03622995,-0.7004336,0.7127974
852.5197,5965,0.3754643,0.01135352,-0.004599745,0.9267559,0.0175898,-0.696032,0.7177953
852.5604,5966,0.3718102,-0.02241488,0.00898074,0.9279947,-0.03492351,-0.6904784,0.7225095
852.5883,5967,0.3718765,-0.02190115,0.008776594,0.9279823,-0.03412015,-0.6905742,0.7224563
852.6303,5968,0.4091475,-0.009317379,0.00417814,0.9124112,-0.01358361,-0.7466993,0.665023
852.6577,5969,0.4076435,0.002558328,-0.001142091,0.9131368,0.003741074,-0.7444744,0.6676404
852.6854,5970,0.3890327,0.0006548632,-0.0002765487,0.9212237,0.000991378,-0.7167726,0.6973063
852.7274,5971,0.3866236,0.005346549,-0.002241443,0.9222194,0.008128192,-0.7131276,0.7009872
852.7548,5972,0.3860737,0.006778928,-0.002837225,0.9224387,0.01031553,-0.7122971,0.7018023
852.7966,5973,0.3851912,0.006517893,-0.002720642,0.9228098,0.009933616,-0.7109518,0.7031705
852.8246,5974,0.3858904,0.003545671,-0.001483129,0.9225366,0.005397372,-0.7120066,0.702152
852.853,5975,0.3868143,0.003732989,-0.001565879,0.9221488,0.005673334,-0.7134123,0.7007216
852.8949,5976,0.3865076,0.006696204,-0.002806302,0.9222577,0.01018194,-0.7129568,0.7011341
852.922,5977,0.3857479,0.009860598,-0.004123067,0.9225423,0.01501271,-0.7118188,0.7022027
852.9645,5978,0.3251738,0.01704235,-0.005861264,0.9454826,0.02841463,-0.6150921,0.7879432
852.9919,5979,0.3248383,0.01895131,-0.006510565,0.9455572,0.03160934,-0.6145533,0.7882418
853.0196,5980,0.3251036,0.01906075,-0.006554158,0.9454636,0.03178093,-0.614997,0.7878888
853.0614,5981,0.3241755,0.01822095,-0.006245274,0.9458008,0.03041765,-0.6134385,0.7891564
853.0892,5982,0.3239508,0.01855161,-0.006353732,0.9458707,0.03097826,-0.6130668,0.7894235
853.1314,5983,0.3242446,0.01924114,-0.006596675,0.9457546,0.03211692,-0.6135654,0.7889904
853.1596,5984,0.3244947,0.0006444126,-0.0002210712,0.9458873,0.001075611,-0.6138711,0.7894056
853.1874,5985,0.327572,-0.06209771,0.02158163,0.9425364,-0.1029196,-0.6201774,0.7776809
853.2291,5986,0.3309403,-0.0620008,0.02179671,0.9413604,-0.1023034,-0.625771,0.7732688
853.2568,5987,0.3280048,-0.05928357,0.02062968,0.9425883,-0.09822673,-0.620793,0.7777966
853.299,5988,0.3312825,-0.05988073,0.02107242,0.9413937,-0.09878085,-0.6262583,0.7733324
853.3257,5989,0.3285311,-0.06219818,0.02168773,0.9421934,-0.1029552,-0.6217775,0.7763975
853.3541,5990,0.3298704,-0.06522164,0.02285166,0.9414933,-0.1077353,-0.6241223,0.7738633
853.3962,5991,0.3287179,-0.06933597,0.0242064,0.9415684,-0.114655,-0.6223776,0.7742741
853.4241,5992,0.3281262,-0.06909436,0.02407281,0.941796,-0.1143477,-0.6213825,0.7751183
853.4525,5993,0.3296336,-0.06864785,0.02403969,0.941303,-0.1133883,-0.6238707,0.7732584
853.4944,5994,0.3303004,-0.07028817,0.02467364,0.9409317,-0.1159733,-0.6250488,0.7719225
853.5352,5995,0.3305749,-0.07142636,0.02509918,0.9407383,-0.1177927,-0.6255544,0.7712371
853.5729,5996,0.1770824,-0.1836042,0.03364584,0.9663329,-0.3429295,-0.3545962,0.8698626
853.6002,5997,0.1611257,-0.1905808,0.03172789,0.9678382,-0.3586784,-0.3239807,0.8754349
853.6295,5998,0.1604114,-0.1909748,0.03165111,0.9678817,-0.3595277,-0.3226076,0.8755936
853.6575,5999,0.1594791,-0.1915654,0.03156316,0.967922,-0.3607733,-0.3208195,0.8757383
853.6865,6000,0.155916,-0.1962062,0.031617,0.967571,-0.3698277,-0.3141266,0.8743866
853.7274,6001,0.1542258,-0.1956282,0.03116914,0.9679735,-0.3691116,-0.310768,0.875888
853.7549,6002,0.1561934,-0.1934654,0.03121402,0.9680911,-0.3648335,-0.3144965,0.8763495
853.7983,6003,0.1562333,-0.1873269,0.03019291,0.9693236,-0.3537266,-0.3141931,0.8809996
853.8384,6004,0.1163414,-0.1404199,0.01661761,0.9830925,-0.2722249,-0.2334155,0.9334939
853.8664,6005,0.1164726,-0.1408044,0.01668312,0.9830208,-0.2729411,-0.2336881,0.9332165
853.8958,6006,0.05398734,-0.08358856,0.00453528,0.9950265,-0.165856,-0.1081959,0.9801967
853.9233,6007,0.04065051,-0.0564049,0.002298456,0.9975775,-0.1123497,-0.08136336,0.9903321
853.965,6008,0.05181936,-0.0535816,0.002784321,0.9972141,-0.1065761,-0.1036484,0.9888875
853.9932,6009,0.05159624,-0.05275261,0.002729287,0.99727,-0.1049355,-0.1031987,0.98911
854.0214,6010,0.05068235,-0.0518164,0.002633112,0.9973663,-0.103093,-0.1013706,0.9894927
854.0627,6011,0.04916227,-0.04811664,0.002371147,0.9976283,-0.09577191,-0.09831953,0.9905357
854.0905,6012,0.05062128,-0.04559494,0.002313456,0.9976739,-0.09074356,-0.101218,0.9907172
854.1326,6013,0.03868008,-0.04017118,0.001556248,0.9984426,-0.08009684,-0.07736471,0.9937803
854.1603,6014,0.03499321,0.05387314,-0.001889099,0.9979327,0.1073913,-0.07004527,0.9917463
854.188,6015,0.02397212,0.07077998,-0.001701507,0.9972025,0.1410824,-0.04805099,0.988831
854.2299,6016,0.01990523,0.07737438,-0.001545096,0.9968022,0.1541924,-0.03992226,0.987234
854.2576,6017,0.02110025,0.07541744,-0.001596232,0.9969275,0.1503041,-0.04231162,0.987734
854.2994,6018,0.01405859,0.08138698,-0.00114811,0.9965828,0.1621854,-0.02820799,0.986357
854.3276,6019,0.01582364,0.07606518,-0.001207278,0.9969766,0.1516322,-0.03173526,0.9879274
854.3551,6020,0.01457965,0.01901791,-0.0002773542,0.9997128,0.03801681,-0.02916148,0.9988515
854.397,6021,0.02340069,-0.001428808,3.344428e-05,0.9997252,-0.002855265,-0.04678862,0.9989007
854.4247,6022,0.02319649,0.004375416,-0.0001015226,0.9997213,0.008743684,-0.04638094,0.9988856
854.4533,6023,0.02369061,0.009509781,-0.000225366,0.9996741,0.01900269,-0.04737007,0.9986966
854.4955,6024,0.01632001,0.01343072,-0.0002192385,0.9997766,0.02684828,-0.03263862,0.9991065
854.5225,6025,0.0176927,0.01424278,-0.0002520582,0.999742,0.0284693,-0.03538344,0.9989682
854.5645,6026,0.01980914,0.01626643,-0.0003223298,0.9996714,0.03250939,-0.03961574,0.998686
854.5925,6027,0.01822278,0.01670098,-0.0003044312,0.9996944,0.03338065,-0.03644459,0.998778
854.6202,6028,0.01835181,0.01553288,-0.0002851389,0.9997109,0.03104632,-0.03670186,0.9988439
854.6618,6029,0.01950461,0.01591888,-0.0003105901,0.999683,0.03181555,-0.03900674,0.9987323
854.6896,6030,0.01872032,0.01322902,-0.0002477165,0.9997372,0.0264418,-0.03743736,0.9989491
854.7318,6031,0.01858301,0.01383038,-0.000257079,0.9997317,0.02764378,-0.03716315,0.9989268
854.7593,6032,0.01886808,0.01436191,-0.0002710579,0.9997188,0.02870552,-0.03773333,0.9988754
854.7869,6033,0.01982922,0.01403386,-0.0002783625,0.9997049,0.02804839,-0.03965454,0.9988197
854.8291,6034,0.01987278,0.01414449,-0.000281174,0.9997025,0.02826939,-0.03974168,0.99881
854.8568,6035,0.01849401,0.01424075,-0.0002634403,0.9997275,0.02846399,-0.03698545,0.9989104
854.899,6036,0.01843859,0.01437581,-0.0002651422,0.9997267,0.02873398,-0.03687472,0.9989067
854.9264,6037,0.01741379,0.01493242,-0.0002600986,0.9997368,0.02984793,-0.03482619,0.9989476
854.9543,6038,0.01860469,0.01386455,-0.0002580151,0.9997308,0.02771203,-0.03720651,0.9989233
854.9961,6039,0.0185185,0.01156579,-0.0002142322,0.9997616,0.02311814,-0.03703313,0.9990466
855.0242,6040,0.02150829,0.01155118,-0.0002485202,0.9997019,0.02308479,-0.0430095,0.9988079
855.0657,6041,0.02106208,0.0130044,-0.0002739837,0.9996936,0.02598928,-0.04211839,0.9987745
855.0936,6042,-0.02944938,0.02693277,0.0007937859,0.9992031,0.05377586,0.05889457,0.9968147
855.1217,6043,-0.03406787,0.02855764,0.000973861,0.999011,0.05699244,0.06812397,0.9960477
855.1635,6044,-0.03468502,0.0305448,0.001060581,0.9989309,0.06095072,0.06936066,0.995728
855.1914,6045,-0.03990069,0.03201101,0.001278937,0.9986899,0.0638361,0.07977871,0.9947665
855.2333,6046,-0.03861801,0.03244966,0.001254739,0.9987262,0.06471974,0.07721908,0.9949113
855.2615,6047,-0.03842268,0.02841993,0.00109322,0.9988568,0.05669087,0.07681965,0.995432
855.2891,6048,-0.07425699,0.001914535,0.0001425615,0.9972373,0.003797319,0.1481042,0.9889645
855.3312,6049,-0.08466225,-0.004551543,-0.0003867364,0.9963992,-0.009004825,0.1687183,0.9856232
855.3585,6050,-0.08801477,-0.006648621,-0.0005874698,0.9960968,-0.01314193,0.1753503,0.9844184
855.4005,6051,-0.08959427,-0.008770331,-0.0007889752,0.9959394,-0.01732806,0.1784748,0.9837919
855.4284,6052,-0.0910202,-0.007957589,-0.0007273438,0.995817,-0.0157162,0.1812905,0.983304
855.4562,6053,-0.09290877,-0.006522912,-0.0006086816,0.9956531,-0.01287601,0.1850177,0.9826508
855.4981,6054,-0.09444735,-0.004884666,-0.0004634209,0.9955178,-0.009638006,0.1880526,0.9821117
855.5262,6055,-0.09640283,-0.005408806,-0.0005238719,0.9953276,-0.01066606,0.1919105,0.9813545
855.5546,6056,-0.07143248,-0.03424856,-0.002454179,0.9968543,-0.06793103,0.1425837,0.9874489
855.5959,6057,-0.06547551,-0.03373794,-0.002215031,0.9972813,-0.06700238,0.1307445,0.9891494
855.6232,6058,-0.06983198,-0.0111718,-0.0007821071,0.9974959,-0.02217841,0.1393317,0.9899974
855.665,6059,-0.08869873,-0.003569045,-0.0003178245,0.9960521,-0.007053528,0.1766994,0.9842396
855.6922,6060,-0.09175357,-0.003975811,-0.0003663431,0.9957737,-0.007850789,0.1827345,0.9831309
855.7211,6061,-0.08721473,-0.002968356,-0.0002598757,0.9961851,-0.005868733,0.1737656,0.9847696
855.7627,6062,-0.08986445,-0.005794626,-0.0005228553,0.995937,-0.01144819,0.1790047,0.9837816
855.7904,6063,-0.09095497,-0.002800028,-0.0002557375,0.995851,-0.0055303,0.1811566,0.9834387
855.832,6064,-0.09409918,-0.00399927,-0.0003780084,0.9955547,-0.007891844,0.1873648,0.9822587
855.8595,6065,-0.09983357,0.01852142,0.001858668,0.9948301,0.03648021,0.1987037,0.9793804
855.8877,6066,-0.1019308,0.01907369,0.001954739,0.9946067,0.03754313,0.2028367,0.9784926
855.9292,6067,-0.1022363,0.02073033,0.002131023,0.9945418,0.04079863,0.2034448,0.978236
855.9571,6068,-0.1009825,0.02510324,0.002548832,0.9945682,0.04941899,0.2009959,0.9783447
855.999,6069,-0.1009064,0.02673043,0.002712098,0.9945331,0.05262125,0.2008545,0.9782068
856.0267,6070,-0.09945939,0.02913805,0.002913756,0.9946107,0.05738243,0.1980166,0.9785176
856.0544,6071,-0.0968352,0.03180156,0.003095647,0.9947875,0.06267206,0.1928578,0.9792232
856.0966,6072,-0.08746047,0.04582438,0.004027536,0.9951053,0.09049567,0.1744339,0.9805016
856.1241,6073,-0.0861991,0.04719522,0.004088008,0.9951511,0.09322798,0.1719481,0.9806846
856.1663,6074,-0.08334406,0.04993948,0.004181982,0.9952599,0.09870844,0.1663157,0.9811196
856.1942,6075,-0.08234014,0.0514679,0.004258034,0.9952653,0.1017472,0.1643389,0.9811423
856.2217,6076,-0.0835143,0.05440043,0.004565998,0.9950101,0.1074953,0.1666919,0.9801319
856.2635,6077,-0.08240381,0.0552514,0.004575547,0.9950558,0.1092024,0.1644984,0.9803138
856.2914,6078,-0.07987808,0.05576724,0.004475914,0.9952334,0.1102878,0.1594939,0.981019
856.3336,6079,-0.07594589,0.05686052,0.004337931,0.9954799,0.1125481,0.1516985,0.9819982
856.3616,6080,-0.01663774,0.1108264,0.001855594,0.9936988,0.2201944,0.03347711,0.9748814
856.3894,6081,0.002219788,0.1166925,-0.0002608152,0.9931656,0.2317888,-0.004470104,0.9727558
856.4318,6082,0.00444556,0.1180605,-0.0005285471,0.9929963,0.2344627,-0.008953651,0.9720839
856.4714,6083,0.005601855,0.1169907,-0.0006599068,0.993117,0.2323634,-0.011281,0.9725636
856.5331,6084,0.00160312,0.1170598,-0.0001889602,0.9931236,0.232509,-0.003228432,0.9725889
856.5421,6085,0.002264966,0.1165115,-0.000265705,0.9931867,0.2314342,-0.004560985,0.9728399
856.5693,6086,0.004307385,0.1178768,-0.0005113104,0.9930187,0.2341034,-0.008675171,0.972173
856.6002,6087,0.004380537,0.1180206,-0.0005206371,0.9930013,0.2343846,-0.00882265,0.9721039
856.6307,6088,0.0007516119,0.117658,-8.90517e-05,0.9930539,0.2336813,-0.001513738,0.9723121
856.66,6089,0.002008451,0.1191132,-0.0002409489,0.9928786,0.236529,-0.004045696,0.971616
856.6891,6090,0.01469458,0.08055254,-0.001187675,0.9966413,0.1605291,-0.02948179,0.9865907
856.7322,6091,0.0312718,0.08236054,-0.002585624,0.9961085,0.1639184,-0.06272612,0.9844776
856.759,6092,0.02136995,0.09843047,-0.00211421,0.9949122,0.195769,-0.04293864,0.9797095
856.7881,6093,0.02219402,0.1020829,-0.002278101,0.9945257,0.2029471,-0.04461015,0.978173
856.8301,6094,0.02183736,0.1083778,-0.002381289,0.9938671,0.2153222,-0.04392304,0.9755548
856.858,6095,0.02247232,0.10889,-0.002462285,0.9937967,0.2163183,-0.04520208,0.9752759
856.8996,6096,0.02261978,0.1108446,-0.002523489,0.9935771,0.2201512,-0.04550841,0.9744036
856.9277,6097,0.02232441,0.108206,-0.002430522,0.9938748,0.2149779,-0.04490132,0.9755862
856.9553,6098,0.02159189,0.1107607,-0.002406915,0.9936097,0.2200019,-0.04344101,0.9745317
856.9975,6099,0.01979781,0.1112313,-0.002216331,0.9935949,0.2209499,-0.03983506,0.9744713
857.025,6100,0.01899074,0.112335,-0.002147311,0.9934866,0.2231251,-0.03821652,0.9740404
857.0669,6101,0.01888599,0.1121554,-0.002132006,0.9935089,0.2227742,-0.03800504,0.974129
857.0948,6102,0.002063911,0.1045607,-0.0002169939,0.9945164,0.2079737,-0.004150565,0.9781256
