time,frame,qua_x,qua_y,qua_z,qua_w,vec_x,vec_y,vec_z
685.8118,969,0.1339888,0.1426441,0.01121837,-0.9805987,-0.2767469,0.2659791,0.9233993
685.8525,970,0.1329428,0.1428462,0.01190361,-0.9807036,-0.2770146,0.2641558,0.9238423
685.8785,971,0.1323317,0.1429894,0.01215368,-0.9807624,-0.2772606,0.2630475,0.9240847
685.9081,972,0.1321587,0.1432067,0.01262479,-0.9807479,-0.2775624,0.2628446,0.9240519
685.9495,973,0.1321439,0.1437386,0.0137298,-0.9806573,-0.278288,0.2631227,0.9237545
685.9774,974,0.1319359,0.1441161,0.01456817,-0.9806178,-0.2788015,0.2629565,0.9236469
686.0032,975,0.1316186,0.1445916,0.01551299,-0.980576,-0.2794824,0.2626102,0.9235396
686.0469,976,0.1312352,0.1453929,0.01736981,-0.9804777,-0.2805499,0.2623972,0.9232765
686.0747,977,0.1310966,0.1458845,0.01872639,-0.9803983,-0.2811398,0.2625175,0.9230628
686.1163,978,0.1312311,0.1467761,0.02134848,-0.9801936,-0.2821349,0.2635306,0.9224703
686.1442,979,0.1320323,0.1474162,0.02348489,-0.979941,-0.2827169,0.2656919,0.9216719
686.172,980,0.1330755,0.1483102,0.0258064,-0.9796066,-0.283703,0.268378,0.9205899
686.2147,981,0.1338896,0.1499216,0.02871948,-0.9791692,-0.2859067,0.2708125,0.9191942
686.2423,982,0.1346067,0.1509744,0.03026887,-0.9788625,-0.2874175,0.2726626,0.9181755
686.2832,983,0.136034,0.1526342,0.03227415,-0.9783435,-0.2898766,0.2760283,0.9163951
686.3128,984,0.1366988,0.1535901,0.03328831,-0.9780672,-0.291342,0.2776268,0.915447
686.3516,985,0.1376821,0.1548685,0.03405002,-0.9777014,-0.2934542,0.2797706,0.9141188
686.3789,986,0.1382709,0.1556952,0.03449409,-0.9774715,-0.2948362,0.2810529,0.9132803
686.4075,987,0.1386242,0.1561809,0.0349668,-0.977327,-0.2955852,0.2818846,0.9127817
686.4492,988,0.1387425,0.1564367,0.03544472,-0.9772522,-0.2959207,0.2822626,0.9125562
686.48,989,0.1390266,0.1565228,0.03566851,-0.9771898,-0.2959872,0.2828767,0.9123445
686.5197,990,0.1390514,0.1566043,0.03610148,-0.9771574,-0.2960141,0.2830575,0.9122796
686.5468,991,0.1388635,0.1565255,0.03566014,-0.9772129,-0.2960137,0.282562,0.9124334
686.5762,992,0.138931,0.1564093,0.03489989,-0.9772493,-0.2960044,0.2824577,0.9124686
686.6172,993,0.1394034,0.1562452,0.03428303,-0.9772302,-0.2958166,0.2831715,0.9123083
686.6453,994,0.1396105,0.1559863,0.0337319,-0.9772612,-0.29546,0.2833952,0.9123544
686.6738,995,0.1400139,0.1556783,0.03346515,-0.9772618,-0.2949057,0.28408,0.9123208
686.7134,996,0.1409607,0.1553256,0.03336928,-0.977185,-0.2941562,0.2858556,0.912008
686.7435,997,0.1416059,0.1552095,0.03346738,-0.9771069,-0.2938342,0.2871171,0.9117156
686.7844,998,0.1424696,0.1551142,0.03400701,-0.9769778,-0.2933963,0.2889293,0.911284
686.8126,999,0.1428502,0.1550308,0.03450751,-0.9769179,-0.2930458,0.2898053,0.9111186
686.8394,1000,0.1431771,0.1548623,0.03491928,-0.9768821,-0.2925652,0.2905497,0.911036
686.882,1001,0.1436732,0.1545401,0.03518242,-0.9768508,-0.2918157,0.2915688,0.9109508
686.9105,1002,0.1437895,0.1542226,0.03548763,-0.9768729,-0.2911063,0.2918742,0.9110799
686.9526,1003,0.1437603,0.1537173,0.0359128,-0.9769413,-0.2900199,0.2919315,0.9114079
686.9796,1004,0.1434626,0.153293,0.03638972,-0.977034,-0.2891038,0.2914923,0.9118395
687.0062,1005,0.143007,0.152815,0.03715226,-0.977147,-0.2880193,0.2908326,0.9123932
687.0491,1006,0.142288,0.1521613,0.03854029,-0.9773002,-0.286447,0.2898448,0.9132022
687.0772,1007,0.141896,0.1517353,0.03950479,-0.977385,-0.2853964,0.2893625,0.9136839
687.1185,1008,0.1413806,0.1514284,0.04077106,-0.9774552,-0.2845005,0.2887341,0.9141619
687.1484,1009,0.1411209,0.151307,0.04138612,-0.9774857,-0.2841199,0.2884114,0.9143822
687.1881,1010,0.1411222,0.1513975,0.04254899,-0.9774215,-0.2839492,0.2887554,0.9143267
687.216,1011,0.1413841,0.1515394,0.04328939,-0.9773293,-0.2839669,0.2894776,0.9140927
687.2446,1012,0.1416302,0.1517253,0.04379156,-0.9772424,-0.2841403,0.2901027,0.9138407
687.2715,1013,0.1417873,0.1518425,0.04430171,-0.9771784,-0.2841915,0.2905568,0.9136804
687.3144,1014,0.1421237,0.1519197,0.04493377,-0.9770886,-0.2841057,0.2913875,0.9134426
687.342,1015,0.1425215,0.151875,0.04510799,-0.9770296,-0.2839151,0.2921971,0.9132432
687.3832,1016,0.14309,0.1518078,0.04523058,-0.9769513,-0.2836735,0.2933167,0.9129593
687.4111,1017,0.1434957,0.1519168,0.04495319,-0.9768876,-0.2839102,0.2940166,0.9126605
687.4395,1018,0.1438861,0.1520006,0.04482842,-0.976823,-0.2840551,0.2947305,0.9123852
687.4808,1019,0.144446,0.1523426,0.04433331,-0.9767095,-0.2847815,0.2956713,0.9118541
687.5093,1020,0.1445969,0.1528254,0.04384118,-0.976634,-0.2858304,0.2958365,0.9114723
687.5504,1021,0.1443863,0.1536427,0.04340561,-0.9765564,-0.2875472,0.2953407,0.911093
687.5782,1022,0.1444454,0.1541356,0.04301515,-0.9764873,-0.2885962,0.2953586,0.9107555
687.6056,1023,0.1441956,0.1546559,0.04269156,-0.9764562,-0.2897176,0.2948063,0.9105784
687.6488,1024,0.143789,0.1554415,0.04223061,-0.9764114,-0.2914051,0.2939232,0.9103253
687.6757,1025,0.1436087,0.1558166,0.04182047,-0.9763958,-0.2922657,0.2934706,0.9101955
687.7173,1026,0.1440543,0.1561428,0.0414005,-0.9762959,-0.2929553,0.2942081,0.9097356
687.7452,1027,0.144608,0.156227,0.04111045,-0.9762129,-0.2931318,0.2951815,0.9093633
687.7741,1028,0.1446171,0.15629,0.04064762,-0.9762209,-0.2933904,0.295062,0.9093187
687.8155,1029,0.1444393,0.1562683,0.0402853,-0.9762657,-0.2934811,0.2946128,0.909435
687.8432,1030,0.1447279,0.1563428,0.0401822,-0.9762152,-0.2936174,0.2951356,0.9092215
687.8843,1031,0.1448802,0.1565525,0.03983038,-0.9761735,-0.2941035,0.2953274,0.9090021
687.9127,1032,0.1443459,0.156708,0.03912356,-0.9762563,-0.2946797,0.2940992,0.9092137
687.941,1033,0.1439188,0.1568127,0.03816836,-0.9763402,-0.2952189,0.2929981,0.9093943
687.9832,1034,0.1435807,0.1568925,0.03738369,-0.9764076,-0.295647,0.2921169,0.9095386
688.0101,1035,0.1433208,0.1569737,0.03693333,-0.9764499,-0.2959673,0.2914862,0.9096369
688.0513,1036,0.1429181,0.1572685,0.03627395,-0.9764863,-0.2967727,0.2905246,0.909682
688.0797,1037,0.1423907,0.1575186,0.03596509,-0.9765344,-0.2974025,0.2894292,0.9098255
688.1083,1038,0.1419182,0.1579292,0.03581936,-0.9765421,-0.2982821,0.2884921,0.9098352
688.1497,1039,0.1415044,0.1585923,0.03530392,-0.9765135,-0.2997438,0.2875598,0.90965
688.1777,1040,0.1416455,0.1591417,0.0349581,-0.9764161,-0.3008737,0.2877365,0.9092209
688.2185,1041,0.1423895,0.1601418,0.03439825,-0.9761643,-0.3028535,0.2890083,0.9081597
688.2475,1042,0.1427943,0.160876,0.03388054,-0.9760025,-0.3043548,0.2896363,0.9074574
688.2762,1043,0.1430528,0.1616647,0.03354253,-0.9758459,-0.305923,0.2900403,0.9068008
688.3169,1044,0.1434915,0.1630436,0.03312754,-0.9755663,-0.3086126,0.2907734,0.905654
688.3442,1045,0.1436874,0.1640293,0.03284563,-0.9753818,-0.3105434,0.2910755,0.9048966
688.3853,1046,0.1440317,0.1652643,0.03255259,-0.9751323,-0.3129319,0.2916595,0.9038852
688.4136,1047,0.1442605,0.1658952,0.03224226,-0.9750016,-0.3141936,0.2920062,0.9033354
688.4428,1048,0.14441,0.166476,0.03201837,-0.9748879,-0.3153432,0.2922277,0.902863
688.4838,1049,0.1443651,0.1670719,0.03171222,-0.9748026,-0.3165679,0.2920515,0.9024914
688.5116,1050,0.1443473,0.1673917,0.03147027,-0.9747582,-0.3172475,0.2919432,0.9022878
688.5526,1051,0.1440835,0.1677139,0.03129731,-0.9747474,-0.3179384,0.2913879,0.9022241
688.5808,1052,0.1437948,0.1678843,0.03113843,-0.9747658,-0.3183406,0.2907879,0.9022759
688.6098,1053,0.1435343,0.167974,0.03121637,-0.9747863,-0.3185163,0.2903176,0.9023653
688.6507,1054,0.1431244,0.1678707,0.03132856,-0.9748607,-0.3183334,0.289571,0.9026696
688.6781,1055,0.1427713,0.1678321,0.03129588,-0.9749202,-0.3183095,0.2888862,0.9028974
688.7065,1056,0.1424655,0.1677735,0.03135045,-0.9749733,-0.3182167,0.2883196,0.9031113
688.748,1057,0.1422755,0.1676683,0.03183375,-0.9750034,-0.317896,0.2881132,0.90329
688.7767,1058,0.1422506,0.1676099,0.03194933,-0.9750133,-0.3177541,0.2881024,0.9033434
688.8179,1059,0.1420111,0.1674201,0.03195958,-0.9750805,-0.3174189,0.2876459,0.9036067
688.8453,1060,0.1417522,0.1672486,0.031881,-0.9751502,-0.3171465,0.2871234,0.9038685
688.8732,1061,0.1415155,0.1670691,0.03149054,-0.9752281,-0.3169481,0.286542,0.9041226
688.9152,1062,0.1412136,0.1668709,0.0309922,-0.9753217,-0.3167526,0.2858008,0.9044257
688.9437,1063,0.1411306,0.1668318,0.03058836,-0.9753531,-0.316806,0.2855105,0.9044986
688.9846,1064,0.1414015,0.1668886,0.0300678,-0.9753203,-0.3170365,0.2858596,0.9043076
689.0125,1065,0.1417006,0.1669918,0.02993046,-0.9752635,-0.3172398,0.2863872,0.9040693
689.0405,1066,0.1419127,0.1670979,0.02989114,-0.9752157,-0.3174291,0.2867805,0.9038782
689.0822,1067,0.1421358,0.1672532,0.03001363,-0.9751528,-0.3176628,0.287248,0.9036475
689.1115,1068,0.1422658,0.167172,0.03001343,-0.9751478,-0.317495,0.2874952,0.9036279
689.1522,1069,0.142491,0.1667222,0.02977957,-0.9751992,-0.316688,0.2878441,0.9038001
689.1798,1070,0.1426137,0.1662613,0.02964612,-0.9752639,-0.3158413,0.2880301,0.904037
689.2079,1071,0.1427476,0.1657167,0.02944885,-0.975343,-0.3148537,0.2882161,0.9043221
689.2494,1072,0.1431581,0.1645818,0.02908429,-0.9754859,-0.3127671,0.288871,0.9048371
689.294,1073,0.1442114,0.1619502,0.02860141,-0.9757855,-0.307808,0.2907027,0.9059504
689.3195,1074,0.1448173,0.1575071,0.02771375,-0.9764484,-0.2995683,0.2915435,0.9084389
689.3502,1075,0.1447816,0.1522982,0.02656041,-0.9773117,-0.2899947,0.2910837,0.9116871
689.3806,1076,0.1444015,0.1453665,0.02447092,-0.9784774,-0.2774084,0.2897018,0.9160336
689.4098,1077,0.1435213,0.1366392,0.02203778,-0.9799213,-0.2614656,0.2873016,0.9214627
689.4528,1078,0.1418029,0.1214194,0.01760671,-0.9822624,-0.2335381,0.2828508,0.9302986
689.4806,1079,0.1404049,0.1100075,0.0152078,-0.9838464,-0.2121905,0.2796197,0.9363696
689.5093,1080,0.1385142,0.09758467,0.01259541,-0.9854605,-0.1888424,0.2754589,0.9425821
689.5524,1081,0.1347338,0.07941914,0.008204276,-0.98766,-0.1546674,0.2674455,0.9510788
689.5803,1082,0.1322408,0.06724923,0.006057643,-0.9889151,-0.1314054,0.2623647,0.9559798
689.6086,1083,0.1302561,0.05494002,0.003669164,-0.9899502,-0.1078199,0.2582973,0.9600299
689.6496,1084,0.1276629,0.03795113,-0.0004301048,-0.9910912,-0.07533588,0.2530184,0.9645238
689.6774,1085,0.126242,0.02751801,-0.002292345,-0.9916151,-0.05515333,0.2502407,0.9666114
689.7192,1086,0.1248138,0.01434504,-0.005472811,-0.9920614,-0.02982849,0.2474888,0.9684315
689.7473,1087,0.1242746,0.00772249,-0.006002972,-0.9921997,-0.01681654,0.2465177,0.9689924
689.7756,1088,0.1238783,0.002129018,-0.006058043,-0.9922767,-0.00572607,0.2458172,0.9692993
689.8168,1089,0.1231574,-0.004001487,-0.007214518,-0.9923528,0.006164732,0.2444888,0.9696325
689.845,1090,0.1228882,-0.006520484,-0.006993442,-0.9923744,0.0112227,0.2439935,0.9697119
689.8862,1091,0.1221806,-0.009522189,-0.007467728,-0.9924341,0.01707547,0.2426547,0.9699624
689.9147,1092,0.1218045,-0.01105229,-0.007672796,-0.992463,0.02006881,0.2419425,0.9700831
689.9428,1093,0.1215945,-0.01258917,-0.008263856,-0.9924656,0.02297896,0.2415647,0.9701126
689.9841,1094,0.1212262,-0.01530008,-0.01092323,-0.9924468,0.02772066,0.2409554,0.9701402
690.0118,1095,0.1207403,-0.01670372,-0.01279245,-0.9924611,0.03006645,0.2400875,0.9702855
690.0537,1096,0.119904,-0.01795962,-0.01460166,-0.9925157,0.03214881,0.2385376,0.970601
690.0824,1097,0.1192711,-0.01817669,-0.0153151,-0.9925772,0.03243024,0.2373284,0.970888
690.11,1098,0.1185852,-0.01784121,-0.01565001,-0.9926602,0.03170879,0.2359881,0.9712385
690.1514,1099,0.1179032,-0.01639422,-0.01584281,-0.9927633,0.02881532,0.2346195,0.9716601
690.1796,1100,0.1176631,-0.01517511,-0.01590561,-0.9928102,0.026389,0.234117,0.9718502
690.2075,1101,0.1173275,-0.01382587,-0.01597345,-0.9928685,0.02370629,0.2334233,0.9720862
690.2493,1102,0.1172435,-0.0118559,-0.01606471,-0.9929025,0.01977655,0.2332037,0.9722268
690.2773,1103,0.1171881,-0.01077365,-0.01623504,-0.9929187,0.01758961,0.2330662,0.9723018
690.3188,1104,0.116981,-0.009453871,-0.0171653,-0.9929408,0.01475824,0.232635,0.9724522
690.3471,1105,0.116676,-0.008444883,-0.01827126,-0.9929661,0.01250733,0.2320192,0.9726308
690.3751,1106,0.1162308,-0.007392988,-0.01942238,-0.9930049,0.01016759,0.2311227,0.9728715
690.4166,1107,0.1159431,-0.006516229,-0.02092214,-0.9930141,0.008089859,0.230539,0.9730294
690.4451,1108,0.1158431,-0.006053194,-0.02156401,-0.9930149,0.007025742,0.2303289,0.9730875
690.4861,1109,0.1156365,-0.005338375,-0.0223723,-0.9930253,0.005428175,0.2298987,0.9731994
690.5158,1110,0.1153725,-0.005033113,-0.02275211,-0.993049,0.004746319,0.2293701,0.9733277
690.5424,1111,0.1152965,-0.004876476,-0.02289139,-0.9930554,0.004406626,0.2292149,0.9733658
690.5839,1112,0.1154415,-0.004684351,-0.02279069,-0.9930418,0.004041529,0.22949,0.9733026
690.6135,1113,0.115707,-0.00462978,-0.02280654,-0.9930107,0.003917086,0.2300078,0.9731809
690.653,1114,0.1162402,-0.004612558,-0.02283084,-0.9929481,0.003852335,0.2310516,0.9729339
690.6817,1115,0.1166585,-0.0046148,-0.02297153,-0.9928957,0.003804381,0.2318715,0.972739
690.7111,1116,0.117185,-0.004717522,-0.02305391,-0.9928313,0.003964264,0.2329074,0.9724908
690.7517,1117,0.1180102,-0.004735257,-0.02330876,-0.9927275,0.003900297,0.2345247,0.9721023
690.7806,1118,0.1185761,-0.00472254,-0.02340482,-0.992658,0.003825231,0.235632,0.9718348
690.8201,1119,0.1189183,-0.00481122,-0.02339815,-0.9926167,0.003986456,0.2363058,0.9716706
690.8486,1120,0.1190396,-0.004898157,-0.02335644,-0.9926028,0.004163167,0.2365469,0.9716111
690.8777,1121,0.1191244,-0.005047146,-0.02339694,-0.9925908,0.004445207,0.2367198,0.9715678
690.9182,1122,0.1194549,-0.005236537,-0.02345061,-0.9925489,0.004792458,0.2373752,0.9714062
690.9483,1123,0.1197997,-0.00535455,-0.02361618,-0.9925027,0.004970387,0.238056,0.9712387
690.9875,1124,0.1206664,-0.005306091,-0.02436016,-0.99238,0.004652412,0.2397524,0.9708229
691.0158,1125,0.1217219,-0.005172659,-0.02460752,-0.9922457,0.004274547,0.2418107,0.970314
691.0448,1126,0.1228751,-0.004880369,-0.02485286,-0.992099,0.003576022,0.2440511,0.9697558
691.0853,1127,0.1243617,-0.004161049,-0.02526551,-0.9919065,0.001970615,0.2469207,0.9690337
691.1152,1128,0.1251138,-0.003550999,-0.02548998,-0.9918085,0.000665524,0.248359,0.9686679
691.1544,1129,0.1260238,-0.002446469,-0.02573095,-0.9916905,-0.001633143,0.250079,0.968224
691.1841,1130,0.1266016,-0.001531612,-0.02557928,-0.9916227,-0.003439191,0.2511604,0.9679394
691.2142,1131,0.1270773,-0.0005068518,-0.02519701,-0.9915726,-0.005398777,0.2520383,0.9677022
691.2518,1132,0.1274673,0.001243882,-0.02476906,-0.9915327,-0.008781191,0.2527144,0.967501
691.28,1133,0.1278286,0.002414741,-0.02415049,-0.9914994,-0.01096267,0.2533672,0.967308
691.3217,1134,0.1291208,0.004382122,-0.02333402,-0.9913446,-0.0147142,0.255802,0.9666172
691.3498,1135,0.1300886,0.005696822,-0.02311086,-0.9912167,-0.01730649,0.2576287,0.966089
691.379,1136,0.1311269,0.006926905,-0.02295803,-0.9910756,-0.019751,0.2595953,0.9655155
691.4193,1137,0.132499,0.008690905,-0.02263439,-0.9908866,-0.02322147,0.2621895,0.964737
691.4475,1138,0.1333957,0.009600561,-0.02259542,-0.9907588,-0.02505195,0.2638921,0.9642268
691.4767,1139,0.1344886,0.0103723,-0.02263109,-0.9906024,-0.0266369,0.2659799,0.9636105
691.5177,1140,0.1363186,0.01166088,-0.02218237,-0.990348,-0.0291444,0.2694884,0.9625625
691.546,1141,0.1376767,0.01234796,-0.02197099,-0.9901565,-0.0305026,0.2721004,0.9617853
691.5876,1142,0.1395805,0.01310821,-0.02219811,-0.9898751,-0.03214783,0.2757525,0.9606909
691.6155,1143,0.1409238,0.01329229,-0.02231275,-0.9896798,-0.03259902,0.2783458,0.9599276
691.6439,1144,0.142243,0.01325805,-0.02252368,-0.9894868,-0.032645,0.2808978,0.9591823
691.684,1145,0.1444741,0.01288159,-0.02314654,-0.9891539,-0.03217191,0.285218,0.9579226
691.7135,1146,0.1461195,0.01277055,-0.02363735,-0.9889021,-0.0321654,0.2883921,0.956972
691.7545,1147,0.1491262,0.01291534,-0.02431355,-0.9884349,-0.03278352,0.2941751,0.9551892
691.7826,1148,0.1515354,0.01336235,-0.02460003,-0.9880553,-0.03386103,0.2987933,0.9537169
691.8093,1149,0.1544133,0.01421469,-0.02455476,-0.9875989,-0.03565998,0.3042986,0.951909
691.8523,1150,0.1600511,0.01657622,-0.02338564,-0.9866925,-0.04019707,0.3150671,0.9482177
691.8803,1151,0.1646667,0.01921371,-0.02152067,-0.9859273,-0.04497412,0.3238719,0.9450314
691.9216,1152,0.1724434,0.02405771,-0.01746269,-0.9845708,-0.05339568,0.3387252,0.939369
691.9505,1153,0.1777877,0.02788884,-0.01482434,-0.9835619,-0.06013197,0.3489036,0.9352275
691.9779,1154,0.1829081,0.0318111,-0.01208345,-0.9825409,-0.06693172,0.3586607,0.9310653
692.0191,1155,0.1900379,0.03773418,-0.008606846,-0.9810137,-0.07730675,0.37221,0.9249234
692.0477,1156,0.1945523,0.04172913,-0.006184713,-0.9799846,-0.08419432,0.3808004,0.9208162
692.0891,1157,0.2003255,0.04765246,-0.001709322,-0.9785683,-0.09394722,0.3919016,0.9151978
692.1173,1158,0.2032679,0.05079513,0.0006274134,-0.9778045,-0.09908035,0.3975762,0.9122041
692.1445,1159,0.2061686,0.05359469,0.002649238,-0.977044,-0.1036364,0.4031555,0.9092442
692.1862,1160,0.2099824,0.05709906,0.00593704,-0.9760184,-0.1089661,0.4105713,0.9052942
692.2144,1161,0.2120881,0.05861556,0.007969441,-0.9754586,-0.1109737,0.4147006,0.9031657
692.2556,1162,0.2142025,0.05993945,0.01038852,-0.9748932,-0.1124186,0.4188944,0.9010491
692.2858,1163,0.2148217,0.06022494,0.01157856,-0.9747259,-0.112431,0.4201791,0.9004492
692.3253,1164,0.2155471,0.05962427,0.01330404,-0.9745807,-0.110482,0.4217225,0.8999688
692.3531,1165,0.2157061,0.05869148,0.01433274,-0.9745875,-0.1082166,0.4221314,0.9000524
692.3821,1166,0.2154795,0.05715043,0.01489717,-0.9747208,-0.1049914,0.4217674,0.9006048
692.4218,1167,0.2144505,0.05451175,0.01478244,-0.9751005,-0.09996866,0.4198332,0.9020789
692.4508,1168,0.2132488,0.05259486,0.01460997,-0.9754718,-0.0963785,0.4175731,0.9035175
692.4788,1169,0.2118451,0.05090087,0.01404272,-0.9758758,-0.09339608,0.4148987,0.9050615
692.5203,1170,0.2097795,0.04876807,0.01340833,-0.9764397,-0.08961258,0.4109819,0.9072285
692.5485,1171,0.2084797,0.04765987,0.01300283,-0.9767783,-0.0876846,0.4085163,0.9085295
692.59,1172,0.2068146,0.04643383,0.01258195,-0.9771968,-0.08554572,0.4053655,0.9101433
692.6183,1173,0.2057925,0.04577226,0.01249833,-0.9774448,-0.08433559,0.4034457,0.9111087
692.6462,1174,0.2051057,0.04511593,0.01233766,-0.9776216,-0.08315156,0.4021448,0.9117924
692.6873,1175,0.2042448,0.04427783,0.01250012,-0.9778382,-0.08148693,0.4005437,0.9126471
692.7158,1176,0.2035557,0.04381158,0.01226821,-0.9780057,-0.08070143,0.3992322,0.9132913
692.7569,1177,0.2026778,0.04301652,0.01194168,-0.9782274,-0.07931924,0.3975573,0.9141426
692.7849,1178,0.2017412,0.0426592,0.0117265,-0.9784392,-0.07874743,0.3957834,0.9149614
692.8133,1179,0.2006106,0.04208028,0.01144702,-0.9786999,-0.07777514,0.3936386,0.9159693
692.8546,1180,0.198958,0.04107546,0.01093267,-0.9790859,-0.07608251,0.390492,0.917457
692.8826,1181,0.1976262,0.04019975,0.0108526,-0.9793927,-0.07445317,0.3879798,0.9186558
692.912,1182,0.1960582,0.03903329,0.0105196,-0.9797586,-0.07236148,0.3850007,0.9200751
692.953,1183,0.1932129,0.03761559,0.009664482,-0.9803879,-0.07002114,0.3795742,0.9225077
692.9802,1184,0.1908313,0.03679739,0.009249127,-0.9808893,-0.06865828,0.3750495,0.9244587
693.0215,1185,0.1872957,0.03594312,0.007825381,-0.9816146,-0.06763326,0.3682669,0.9272568
693.0498,1186,0.1852569,0.0357825,0.007100536,-0.9820128,-0.06764691,0.3643575,0.928799
693.0784,1187,0.182708,0.03573725,0.006482218,-0.9824961,-0.06785471,0.3594831,0.9306813
693.1188,1188,0.1787652,0.03579312,0.005101842,-0.9832273,-0.06856148,0.3518989,0.9335237
693.1472,1189,0.176547,0.03614979,0.004665864,-0.9836171,-0.06946762,0.3476467,0.9350487
693.1886,1190,0.1728426,0.03682809,0.004342183,-0.9842511,-0.07099514,0.340561,0.9375382
693.2167,1191,0.1703978,0.03747477,0.004154557,-0.9846537,-0.07238348,0.335877,0.9391205
693.2462,1192,0.1678544,0.03835506,0.0043438,-0.9850559,-0.07410551,0.3310251,0.9407076
693.2864,1193,0.1635266,0.03991388,0.003937357,-0.9857233,-0.07740035,0.3226983,0.9433318
693.3146,1194,0.1604973,0.04115788,0.003985268,-0.9861698,-0.07989805,0.3168831,0.9450933
693.3558,1195,0.154977,0.0428409,0.004509877,-0.9869785,-0.08316823,0.3063044,0.9482936
693.3839,1196,0.1509592,0.04380572,0.00419388,-0.9875601,-0.08525535,0.29853,0.9505848
693.4136,1197,0.1469641,0.0447433,0.003954004,-0.9881214,-0.08726144,0.2907906,0.9527991
693.453,1198,0.1407308,0.04580756,0.004010601,-0.9889795,-0.08947664,0.2787271,0.956193
693.4817,1199,0.1368664,0.04624704,0.003739397,-0.9895023,-0.09049951,0.2712052,0.9582576
693.5226,1200,0.131956,0.04662653,0.003258184,-0.9901531,-0.09147493,0.2616171,0.9608272
693.5514,1201,0.1294756,0.04655892,0.002851718,-0.9904849,-0.09149337,0.2567528,0.9621367
693.5794,1202,0.1277111,0.04632322,0.002487679,-0.9907259,-0.09115182,0.2532839,0.963088
693.6204,1203,0.1258112,0.04561676,0.002318838,-0.9910022,-0.08982916,0.24957,0.9641813
693.649,1204,0.1247332,0.04497679,0.001905411,-0.9911686,-0.08868382,0.2474346,0.9648374
693.69,1205,0.1234231,0.04391314,0.001277728,-0.9913813,-0.08675393,0.2448309,0.9656768
693.7178,1206,0.1225133,0.04315256,0.001348228,-0.9915274,-0.08524354,0.2430669,0.9662567
693.7461,1207,0.1216305,0.04232562,0.001334651,-0.9916717,-0.08362158,0.2413481,0.9668291
693.7884,1208,0.1210919,0.04140255,0.001004129,-0.9917771,-0.08188102,0.2402755,0.9672452
693.8155,1209,0.1211131,0.04104502,0.001132299,-0.9917891,-0.08114173,0.2403303,0.9672939
693.8568,1210,0.1211567,0.04075434,0.001329235,-0.9917955,-0.08051786,0.2404337,0.9673203
693.8846,1211,0.1211587,0.04089947,0.001256013,-0.9917895,-0.08082297,0.2404306,0.9672956
693.9142,1212,0.121064,0.0412114,0.001139686,-0.9917883,-0.08147001,0.2402337,0.9672903
693.9555,1213,0.1208477,0.04193361,0.001129566,-0.9917843,-0.08290518,0.2398044,0.9672748
693.9825,1214,0.1206357,0.04233722,0.0009968635,-0.9917931,-0.08373901,0.2393757,0.9673092
694.024,1215,0.1201571,0.04292961,0.0008135987,-0.9918259,-0.08496189,0.2384197,0.9674386
694.0524,1216,0.1197958,0.04317212,0.0008232347,-0.9918591,-0.08544409,0.2377122,0.9675702
694.0804,1217,0.1194237,0.04347089,0.0006117355,-0.9918911,-0.08609065,0.2369637,0.9676965
694.1218,1218,0.1189847,0.04370421,0.0004440332,-0.9919337,-0.08659769,0.2360886,0.9678652
694.1497,1219,0.1188017,0.043956,0.0004386492,-0.9919445,-0.0870996,0.2357279,0.9679081
694.1911,1220,0.1180589,0.04443635,0.0004551439,-0.9920118,-0.08805529,0.234272,0.9681751
694.2191,1221,0.1174163,0.04477393,0.0004478968,-0.9920728,-0.08873281,0.2330112,0.9684174
694.2491,1222,0.1167839,0.04514913,0.0003617979,-0.9921306,-0.08950316,0.2317624,0.9686462
694.2894,1223,0.1157976,0.04556068,0.0001259195,-0.9922274,-0.09038395,0.2298066,0.9690303
694.3167,1224,0.1152678,0.04571085,-6.555207e-05,-0.9922822,-0.09073123,0.2287504,0.9692477
694.3447,1225,0.1148532,0.04584244,-0.0003011273,-0.9923241,-0.09105029,0.2279157,0.9694144
694.3862,1226,0.1145578,0.04596117,-0.0003860118,-0.9923528,-0.09130783,0.227328,0.9695281
694.415,1227,0.1143303,0.04608025,-0.0004883079,-0.9923735,-0.09156928,0.2268718,0.9696104
694.4559,1228,0.1139399,0.0461937,-0.0004567923,-0.992413,-0.09179056,0.2261087,0.9697677
694.4838,1229,0.1138405,0.04617204,-0.0004141363,-0.9924255,-0.09173892,0.2259181,0.969817
694.5127,1230,0.1137786,0.04617284,-0.0005967529,-0.9924325,-0.09178265,0.22578,0.969845
694.5535,1231,0.1137492,0.04626408,-0.0009404399,-0.9924313,-0.09204179,0.2256895,0.9698415
694.582,1232,0.1138332,0.04653943,-0.001063652,-0.9924087,-0.09261442,0.2258392,0.9697521
694.6232,1233,0.11388,0.04704473,-0.001451636,-0.992379,-0.09370303,0.2258876,0.9696363
694.6515,1234,0.1139548,0.0475041,-0.001608381,-0.9923483,-0.0946478,0.226013,0.9695153
694.6789,1235,0.1140963,0.04803476,-0.001576429,-0.9923066,-0.09569015,0.2262855,0.9693494
694.7208,1236,0.1143228,0.0486953,-0.001327353,-0.9922486,-0.09693918,0.226744,0.9691181
694.7491,1237,0.1145519,0.04907475,-0.001348602,-0.9922034,-0.09769323,0.2271853,0.9689391
